STATUS,Valence,Arousal,Dominance
"Boys are like buses, miss one, next one coming!",0.5654285714285714,0.35700000000000004,0.4281428571428571
im getting pimples! whyyyyyyyy =(,0.4925,0.482,0.47050000000000003
i just got home from school and my flies were unzipp the whole time. oops?,0.7293333333333333,0.45116666666666655,0.6170000000000001
i'm going to break my record!!!!!!!!!!!,0.5573333333333333,0.37566666666666665,0.438
I sometimes think that some *PROPNAME* bikers are just ASKING to get hit by my car!,0.63425,0.61825,0.6160000000000001
i can't motherfucking fall asleep.,0.284,0.5266666666666667,0.288
who does that motherfucker think he is!!! ajkjsgksjgewl,0.454,0.6174999999999999,0.4845
gloomy cold weather today. I kinda like it. :),0.5569999999999999,0.4022,0.402
"before this quarter ends, i will definitely not break my record...ahahahhaha Just for YOU *PROPNAME*.",0.482,0.33275,0.41925
omg. SHOOT ME.,0.092,0.926,0.625
"so my fortune cookie told me ""You and your wife will be happy in your life together"" MY WIFE? I always thought I'd be married to a guy? FML!",0.8319000000000001,0.5291,0.6262000000000001
mmmm beeen feeling quite happpy =)))),0.802,0.602,0.596
last night was. LOL.,0.598,0.396,0.404
"SO ugly and tired looking from finalsss, but I'm DONEEE =)",0.4413333333333333,0.4813333333333334,0.4166666666666667
You are the fucking BEST. =),0.198,0.93,0.446
sold back my school books for $138.75! =),0.65575,0.39849999999999997,0.545
the weather is SOOO AWESOME!,0.8674999999999999,0.6505000000000001,0.729
i hate phillip shing bing long bong shalong ma!,0.3695,0.5435,0.44075
sooo many sidedishes like korean food.,0.8035,0.3385,0.48650000000000004
"a Lion will never cheat on his wife, only a Tiger Wood. LOL.",0.5032,0.614,0.5404
"every KISS begins with a ""K"" every UGLY begins with a ""U""",0.622,0.64525,0.6025
nothing gives you a better night sleep than nyquil =),0.689,0.2773333333333333,0.4143333333333334
I have no water right now. WHY,0.776,0.2375,0.5695
Ecco la marcia ...la marcia marcia arcia cia a...,0.0,0.0,0.0
just watched Der Rosenkavalier for the first time OH MY GOD,0.6295000000000001,0.413,0.6765
*PROPNAME*... D: *PROPNAME* too?,0.0,0.0,0.0
ITURBI,0.0,0.0,0.0
"*PROPNAME*, it's like you aimed just left of funny.",0.618,0.4754999999999999,0.485
saw Corialanus at the Globe today. Now where's Dido?,0.6273333333333334,0.38733333333333336,0.4146666666666667
anyone know of a good recording of L'elisir D'amore? Everything I've listened to so far has been sort of crap crap crap UNA FURTIVA LAGRIMA crap crap crap crap crap. I know it's the hit song but god is there a recording that's good as a whole unit anywher,0.46095238095238095,0.5073809523809525,0.4355238095238095
Finished Steppenwolf. Not for everybody.,0.471,0.429,0.545
"just watched *PROPNAME* as *PROPNAME*, something that has forced me to revise my previous low opinion of him. It was great! Right up there with Philip Langridge and *PROPNAME*, which I understand is weird to say seeing as he came first of all. But sti",0.5805714285714284,0.42878571428571427,0.545
1. On campus housing TOO EXPENSIVE. 2. There is no fat or sugar in this house how is life possible. 3. So many stupid looking dogs SO MANY STUPID LOOKING DOGS,0.567923076923077,0.4216923076923077,0.4625384615384615
"oh huh, this is 4th of July weekend coming up? Probably not the best time to try coming up...",0.6220000000000001,0.40040000000000003,0.56
"""*PROPNAME* Teaches Trying?"" *PROPNAME*, sometimes in your ceaseless effort to provide a slightly more depressing take on various topics, you come up with a bit of a stretch.",0.5730769230769229,0.47961538461538467,0.5239230769230768
"Hi Chicago, what's up",0.0,0.0,0.0
"just saw Thirst. It was dark when I got out, and I was by myself, so I jogged part of the way home. Hell if I know why...scary wouldn't really be the word for that movie I don't think...",0.5013571428571428,0.48150000000000004,0.5027142857142857
well that didn't work,0.719,0.596,0.75
"Oh right, there is a diction exam tomorrow. Huh.",0.6125,0.44125,0.5932499999999999
"*PROPNAME* more convincing as the king than *PROPNAME*? Wow... I mean he's good and all, but I sure know one source of reviews to ignore now",0.6399,0.3931,0.6428
"Wow, *PROPNAME* was very small.",0.542,0.205,0.12
"Hahahha Mad Men. ""You can't sing."" ""Take that back...I quit the Tigertones because I had mono."" ""I am so high right now."" hahaahaha",0.592,0.5225,0.43325
"after months of failure, I am going to try to come up to LA for a day before everybody disappears. I'm thinking this Friday?",0.5783750000000001,0.39737500000000003,0.43200000000000005
Novelists sure don't like the suburbs,0.53425,0.383,0.55225
Dead Like Me is such a fun concept executed so...disappointingly.,0.5178,0.5246000000000001,0.5416000000000001
yes yes what a fun thing....,0.6835,0.5325,0.4635
is gonna be eating various kinds of wraps for every meal for a while now.,0.7152,0.38760000000000006,0.43439999999999995
"Refrigerator: ""Drrrrrr"" Lights: ""Flicker...""",0.6943333333333334,0.30033333333333334,0.4143333333333334
"Okay, songs for bass//low baritone and orchestra: Songs and Dances of Death The Vagabond Le Bal Masque Old American Songs Ich Habe Genug The Ravel and Ibert Don Quixote cycles then all those Mozart concert arias what else?",0.6369999999999999,0.5264166666666666,0.48574999999999996
"My first thought was ""wow, everybody is having birthdays at once...what a coincidence!"" Then I remembered all of those profiles we made for Threepenny...",0.7335714285714287,0.46342857142857147,0.5592857142857143
wishes people could just agree on one perfect technique and have done with it!,0.7475714285714287,0.424,0.5801428571428572
slept so much last night,0.598,0.396,0.404
"WOAH, tough day! GO GO GO REGROUP DOMINATE AHHHHH",0.5235714285714286,0.5137142857142857,0.6018571428571429
It's surprising how much better *PROPNAME* makes everything,0.786,0.605,0.586
"In The Loop on Opera: It's just vowels, subsidized foreign f***ing vowels. Hahahahaha",0.5793999999999999,0.48439999999999994,0.417
Hmm...it might finally be time to get a coat.,0.651,0.39275,0.55125
"feels pretty ooky, but is going to try to power through and sing in everything tomorrow anyway. Good idea? Let's watch!",0.7096363636363635,0.4898181818181819,0.5368181818181819
"Every time I log in to something and I see one of those checkboxes next to the words ""Remember Me,"" I can't help but think - ever so briefly - ""but ahhhhh, for-r-ge-et my faaate.""",0.6494444444444444,0.3433333333333333,0.44777777777777783
No more student tickets for opening night at the lyric opera! Hmm... How unmissable is tomorrow going to be? I'm thinking I may go anyway.,0.6637272727272726,0.39272727272727276,0.4636363636363637
"Wow, major insomnia attack. Might be a nocturnal weekend.",0.5104,0.6444,0.5796
stupid light vegetable and noodle soup you are the worst soup have you not heard of flavor i bet you've never even heard of the gym,0.5322,0.41479999999999995,0.3581
hmm how far is it reasonable to go to get a hard to find arrangement that you really want?,0.6462857142857142,0.5227142857142858,0.6162857142857143
"""What's on your mind?"" summer programmmms",0.7310000000000001,0.3805,0.5885
glerc blech hack hakk kkrrr,0.135,0.717,0.534
ugg calling in sick is a surprising amount of work,0.5733999999999999,0.5732,0.557
"it's a bird, it's a plane, it's a BIRDPLANE",0.6194999999999999,0.3565,0.375
god I can't even look at nfcs. confused enough as it is!,0.5256666666666666,0.509,0.5903333333333333
oh my god rice cookers are incredible,0.7184999999999999,0.47375,0.63125
"""The eternal passion stretches me apart"" ---> ""The eternal puhsshuun stroechuuz muh apoooooohh!"" Music by *PROPNAME*. Revisions brought to you by the letter F.",0.7215714285714284,0.5088571428571428,0.6529999999999998
*PROPNAME* and *PROPNAME* are doing Dr. *PROPNAME*'s *PROPNAME* Songs? eeeeeeeeeeeeeeeeeeeeee!,0.854,0.413,0.5
Does anyone else spend waaay too much time worrying about what aria to start an audition with? Or is it an irrelevant point and I'm just stupid? Grrrrrr,0.4645,0.49224999999999997,0.4295
Was just blown away by a Schumann symphony...what? I don't know what to believe anymore...,0.661,0.44225000000000003,0.5995
oww my back...today i'm like 70 or something,0.6543333333333333,0.3373333333333333,0.3813333333333333
just lost an hour to scramble when he should have been packing. How are people getting such high scores? Ahhhh,0.5429999999999999,0.47325,0.482125
so happy! dum duh duh DA dadadada dm dm dm dm,0.5713333333333334,0.5523333333333333,0.5
Haha the *PROPNAME* montage where he's talking about how he's a great leader and a really nice person and they're juxtaposing it with all these clips of him being a jerk... so perfect! He's still one of the guys I'm rooting for though.,0.6647500000000001,0.4389166666666666,0.5730833333333334
ahhhhhhhhhhhhhhhhhhhhh go go go go go,0.51,0.441,0.44400000000000006
is on a SERIOUS hans hotter kick right now...recovery is uncertain...,0.531,0.5,0.5512
[h?-lo? ?-v??-ba-di hau a? ju],0.0,0.0,0.0
It's pretty amazing how many hours are required to organize a presentation that is going to last no more than twenty minutes. This would be so much simpler if I could just call Haydn as a witness.,0.6313333333333334,0.4951666666666666,0.5198333333333333
"I finally went grocery shopping. Picked up a small piece of raclette, not knowing what it was, because I wanted something to put on crackers. Turns out it is supposed to be melted over a flame or special grill and then immediately scraped onto some kind of bread. Whyyyy did I get such a difficult cheese? Will just putting it right on a pan or toasting it somehow work? I guess we'll see!",0.6209354838709679,0.4331935483870967,0.4815483870967742
Streeterville? Wrigleyville? Printer's Row? What is this,0.45299999999999996,0.31,0.4385
just ate a ton of sugar woaaahhh... Explain to me again why I'm not ripped?,0.725,0.43900000000000006,0.5806666666666667
hungry and got no food but it is cold out so I don't want to go out to get it! Instead I plan to put Safety Dance on repeat. yes yes i will be fed by the power of dance in a strange medieval town,0.6071111111111112,0.5483888888888888,0.5656666666666667
"realized today he had no idea what was in eggnog, and looked it up, secretly expecting to find that it was made from something horrible. It is actually made of far more wonderful ingredients than I ever could have imagined!",0.6711428571428572,0.47907142857142865,0.5177857142857142
"was a huge baby when he had his wisdom teeth out a few years ago. Just splayed out on the couch whining constantly. His sister, however, had them out today and treated it like it was nothing!",0.6409230769230769,0.3943846153846153,0.48284615384615387
"Airplane time soon, it's a vehicle that flies, but that's not important right now. Hahahahahah...hahah...",0.7151666666666667,0.5519999999999999,0.6731666666666666
Reading Rainbow was cancelled? Noooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,0.6106666666666666,0.313,0.4803333333333333
Time to get my final wisdom tooth out :(,0.5978,0.4018,0.6044
